"","X","business_id","star_gym","class","equipment","service","facility","price","popularity"
"1931",1931,"y18ekRXqF0dHLGhnvCOU9Q",4.5,0.1,0,NA,0,0.1,2
"1932",1932,"y1jHpXMciC6Y0lk5gCfcgw",5,0,0.1,NA,NA,0.1,1.5
"1933",1933,"y1lHqO7K0bbgLzOhBczSxw",3,-0.1,0,0,0,0,4.5
"1934",1934,"y1WeMCv-I16fbGLivgI-nQ",2.5,-0.1,0.1,0,0,0,2.5
"1935",1935,"Y3F-pxqWGaUGgTe1YUM39w",3,0,0,0,-0.1,0,4.5
"1936",1936,"y5ydOoOujRYkssEFUo-_mg",3.5,0,0,0.1,0,0,4
"1937",1937,"y6NzfamNLiJu63ISCn64pg",3.5,-0.1,-0.1,0,0,NA,2
"1938",1938,"Y6vyYCFMUT68l9tPA-aBWg",3,-0.1,0,0,-0.1,0,3
"1939",1939,"y6y5imAWUskYioI4l1un2Q",5,0.2,0.3,NA,-0.1,0.1,2
"1940",1940,"YC95_nZo3MEiHXmgXUdW7A",5,0.2,0.2,NA,NA,NA,1.5
"1941",1941,"YcKDd2sXVBTJkp65Drxjmg",2,-0.1,-0.1,0,0,-0.1,3.5
"1942",1942,"ycZdj_3H27AXl6RfDj_Y7g",3,-0.2,-0.1,0,-0.1,NA,2
"1943",1943,"Yd46QoBxv4e655nNasIUIQ",5,0,0,NA,0,0,3
"1944",1944,"YdnyCamlG7b5yVXhuXoelw",5,0.1,0,NA,0,NA,1.5
"1945",1945,"YEez6J1L5jddDyCNNliDiw",5,0.1,0.1,NA,NA,0,2.5
"1946",1946,"yFRdiF4Qq2Op4K7WMD68JQ",2.5,-0.1,0,0,0,-0.1,3.5
"1947",1947,"YHCW26QWnnM56pWYXnVTew",3,-0.1,0,NA,0,0,2
"1948",1948,"yhE55vfFHdRNR_oollmCKw",5,0,0.2,0.1,-0.1,0,2.5
"1949",1949,"yhhlFeU6TEwCjZeZ6wMmRQ",5,0,NA,NA,0,-0.1,2
"1950",1950,"yi0cedsFCcQRBO3zdNjOuw",2,-0.1,0,0,-0.1,-0.1,2.5
"1951",1951,"yiJZDxr56_usrjbmHcT1Lw",4,0,NA,0,NA,0,2
"1952",1952,"yJqxbT8k_deQozz5rWaWwA",4,0,NA,0,0,0,1.5
"1953",1953,"Yk49sqLZP1vI8GWUdIZDZA",4.5,0,0,0,0,0,3.5
"1954",1954,"YlgdMclnvgpOSfAkyDR_1Q",2,-0.1,0,0,-0.1,-0.1,3.5
"1955",1955,"YlWD2ZGOVYtNKK28Jg0AaQ",4.5,0.1,-0.1,0,0.1,0,3.5
"1956",1956,"yLwnRnBXH2MvkK0Hylf41A",4,0,-0.1,0,0,0,3.5
"1957",1957,"yM7btebc7QoGUvRxbYeUGg",5,-0.1,-0.1,NA,0,0.1,1.5
"1958",1958,"YM8G87OyZks0gnGrow2DoA",3.5,0,0,0,0,0,3.5
"1959",1959,"ymDOcH3GZ_LzpQo_GYrZsg",4,0.1,0.1,0,0,-0.1,2.5
"1960",1960,"YnFbJa-F6e_aG0TbrGs1mw",5,0,0.3,NA,NA,0,1.5
"1961",1961,"yo8-vv7j2ZTqRjsHq5v9dw",3,0.1,0,0,0,0,3.5
"1962",1962,"YOAolJM7QsH8hk9j28pIrw",5,-0.1,NA,NA,0,0.1,2
"1963",1963,"YoTjAxKE9S41h_a3aPonXQ",4.5,0,0.2,0,-0.1,0,2
"1964",1964,"yR7g0RPr2aePWJPkR32cvw",4,-0.1,-0.1,NA,-0.1,0.1,2
"1965",1965,"yrMW2qWVJQoplXYzKuF_Yg",4.5,0,NA,NA,0,0,2
"1966",1966,"YrXWSXGJ7Og9jbws8YQCdQ",4.5,0,0,NA,0,0,3
"1967",1967,"YS9H1XGCWauFlxhpfDCZDw",3.5,0,0,0,0,0,4
"1968",1968,"YswKH1yejBUxdpy7ODtOhA",5,0.1,0,NA,0,0.1,2
"1969",1969,"yTatsPMHUNNOmR7wMiMlWA",2,0,0,-0.1,0,-0.1,2.5
"1970",1970,"YtdAJc3gIL1-HcENBZCCvQ",2,-0.1,-0.1,0,0,-0.1,4
"1971",1971,"YuqEZjBQC_-FTTrD7NteZQ",4.5,0,0,0,0,0,4
"1972",1972,"yvjQbfGwnUNfPG84Gb3bxQ",5,0,NA,NA,NA,0,1.5
"1973",1973,"yw-zWP8cV35XgNuWdcHWOg",3,-0.1,-0.2,NA,NA,-0.1,2
"1974",1974,"Ywc239aGzVtMkIr151NZGw",5,0,0,NA,-0.1,-0.1,2
"1975",1975,"ywouHV9VNQgz3w8r4kIPjQ",4.5,0,-0.1,0,NA,0,2
"1976",1976,"YXJrbM8eT-HFhKs8k-diog",2.5,0.2,0,0.1,0,-0.1,2
"1977",1977,"yxrqx_Gim-ys6VfQezbu4Q",4.5,-0.1,NA,0,NA,0,1.5
"1978",1978,"yxxR-9ETCcYGFuVR4Ucw4w",4.5,-0.1,-0.1,0,0,0,2
"1979",1979,"yY5QnO2ztsoOryuMESgcxg",3.5,0,0,0,0,-0.1,2.5
"1980",1980,"yz3TWsHM_X68BGjgpq9Kjw",4.5,0,NA,NA,NA,0.2,1.5
"1981",1981,"Z0nZBrWsk9dzegre4RRbOQ",5,0.3,0,NA,NA,-0.1,1.5
"1982",1982,"Z1Drezyxny46T35mRdd_UQ",2.5,0,0,0,0,0,3
"1983",1983,"z3habGcxTgo4aw4MxOhjSQ",5,0,NA,NA,NA,NA,1.5
"1984",1984,"z3wb-93-CDL5f2ezu_tT_w",3.5,-0.1,0,0.2,0,0.1,2.5
"1985",1985,"Z4YDFzRxBHbieUVRMLULyw",5,0,NA,NA,0,-0.1,2
"1986",1986,"z6BtiMgdTDmtyORaa0Fi3w",4.5,0,0,-0.1,0,0,3.5
"1987",1987,"Z6rm7gDX_BAaR5bgQ4yu0A",4.5,0,0,0,0,-0.1,2
"1988",1988,"z6ygiYn435NSAku5iI1jFQ",5,0.1,NA,NA,NA,0.2,1.5
"1989",1989,"z8mmcf7G9N2VvkLgUrAkOw",5,0.1,0.3,NA,NA,NA,1.5
"1990",1990,"z8Q88r9trH0pj-7kA6HGWQ",1.5,-0.3,-0.1,0,-0.1,-0.1,2.5
"1991",1991,"z9BeSaCbpxhJ4v9yGBcHCA",3.5,0,0,0.1,0,0,3.5
"1992",1992,"Za1a2xjHnsSrBZmSKOPPTw",3,0,0,NA,0,-0.1,2
"1993",1993,"zALtet8NddMpIldbwjSYzA",5,0,0,0,0.1,0,2.5
"1994",1994,"ZaWi6PkOLWdey8BiUeEl2g",3,0,0,0,0,0,3.5
"1995",1995,"zaZsxKGffrxbmFvTYjU5JQ",4.5,0,-0.1,0,-0.1,0,3.5
"1996",1996,"zBxGfHFds0ltCj2w-gphsw",4.5,-0.1,0,NA,NA,-0.1,2
"1997",1997,"ZCxeuSP-Yu8VGXlgAI0bEw",3,0,0,0,0,0,3
"1998",1998,"ZDc3uGSH46-k5jFvVTc6ZA",5,NA,0.1,NA,NA,0.1,1.5
"1999",1999,"zdWPp2MlqE0I-cPovUz_uw",4,0.1,-0.1,0.2,0,0.1,2
"2000",2000,"zFYK4c5LLlHrVXhkLClTYA",2,-0.1,-0.1,0,0,0,3.5
"2001",2001,"ZFzJeR7bpNKogY4bgwCSaA",4.5,0.1,0.1,NA,0,0,2.5
"2002",2002,"zhfN1coWTZFxFiFNGVAJ-w",4.5,0,-0.1,NA,0,0.2,2.5
"2003",2003,"zi1ncyBa1wHi9FF2L2pn_w",4,0,0,0,0,-0.1,2.5
"2004",2004,"Zj0w1hw9rOghK7oDOtCTTA",3.5,0.1,0,0.1,-0.1,-0.1,2.5
"2005",2005,"Zkr9w1x3Hr7x4zAgI4VxnA",2.5,0.1,0.2,0,0,-0.1,1.5
"2006",2006,"ZL3fMSz4RI9jekC1Ty82cw",5,0,0.2,NA,0,0,1.5
"2007",2007,"zLkaKzxLrjwfoo9Q3o4G_g",4.5,-0.1,0,NA,0.1,0.1,2.5
"2008",2008,"zm126PgrAPr82WpbBFtHoQ",3,-0.1,-0.1,0,0,-0.2,2.5
"2009",2009,"zM9Y2wTu73yMq9R7GL1WjQ",4,-0.1,0.2,0,0.1,0.1,2.5
"2010",2010,"zMpVUeQXH9TOTadfOxx42w",2,-0.1,-0.1,0,-0.1,-0.1,2.5
"2011",2011,"zp7zkOvKS0w3jsq-2CTlsQ",4.5,-0.1,-0.1,NA,-0.1,0,2
"2012",2012,"ZPaKV3ivfgP32Hv-GrEo-Q",5,0,0.1,NA,NA,0.1,1.5
"2013",2013,"ZPMF7mTPWBCiwzS5Hi__8A",5,0.2,NA,NA,NA,0,2
"2014",2014,"ZpQp_goKQKj-HfvgQUSIxQ",3,0.1,0,0,0,-0.1,2
"2015",2015,"ZQHNDj24u1QG9z2qbOZ9IQ",5,0,0,NA,NA,0.2,1.5
"2016",2016,"zrICf3M-qaGnBIlCJI-IsA",4.5,0.1,0.1,NA,0.1,0,2.5
"2017",2017,"zSknAWyxD2JkJr6gHV_gSA",4.5,-0.1,-0.1,NA,NA,NA,1.5
"2018",2018,"zSmnxLtsEgstRYi9PGyu6g",4.5,0,-0.1,0,0.1,0,3.5
"2019",2019,"ZSos_oYuDGNOGJ0WBRhRIQ",4,-0.1,-0.1,0,-0.1,0.1,2
"2020",2020,"ZsuYEgeUXLpOlQD1y9R54A",3,0,-0.1,0,-0.1,-0.1,3.5
"2021",2021,"ZTuwMs5Z8nsPhCMp3cVzlA",4.5,0.2,NA,NA,-0.1,0,1.5
"2022",2022,"ztZgacrzSQam20TVYZbKKQ",4,0.2,0,0,0.1,0,3
"2023",2023,"zUfEIpWaym73f_dGkYZ3mA",3.5,0,0.1,NA,0,0.1,2
"2024",2024,"ZuPKxlFcspOMvv5bejqt-A",3,0,-0.1,0,0,-0.1,3.5
"2025",2025,"zuZqPAHtbeyUCRzja8PySA",2.5,-0.1,0,0,0,-0.1,3
"2026",2026,"ZVMq2QQRmRPaEHPaunIfPA",5,0,0.1,0.1,0,0.1,1.5
"2027",2027,"ZVPN6Ooow4NMlzPsvIUcKg",2.5,-0.1,0,0,0,-0.2,2.5
"2028",2028,"zVZPxp59eIvtLsXf9o24bQ",5,0,0,0,0,0,2.5
"2029",2029,"ZwfuaBfYDaNpvKbM4_Dx8w",4.5,0,0,0,0,0,3
"2030",2030,"zwOz6JjjQ0leNlKWhr5Shw",5,0,0,0,0.1,0.1,2.5
"2031",2031,"ZxGuKLd3zOhIt_y1ZPIJNA",5,-0.1,0.1,NA,0,0,2.5
"2032",2032,"zxVxYrgdbJZw2eungyg3Dg",2.5,0,-0.1,0,-0.1,-0.1,1.5
"2033",2033,"ZxwVyFGywTXwFE3OVTUp-A",4.5,0,0,0,0,0,3
"2034",2034,"zXZam0tfkYjT1uWjRSNhvw",3,-0.2,0.1,-0.1,0,0,2
"2035",2035,"ZY8aXFsWcdV7rIzxEarknA",3,0,0,-0.1,0,0,1.5
"2036",2036,"ZyWkJxR6n0Eyxyme_Zql2Q",3,0,-0.1,0,0,-0.1,3
"2037",2037,"zzJKoUbBLSbYXnoV5aXG6Q",3,0.1,0,0,-0.1,0,2.5
"2038",2038,"zZm4L1gyfZ1rRcf1BjoSpA",5,0,0,NA,0,0.2,2.5
"2039",2039,"zzwK-TJsCJX5wZrdtKemPg",2.5,0,-0.1,0,-0.1,-0.1,2.5
