"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","status","newaddress","dogs","parking","wifi"
"1780","hBGbi8aPEJjIvbbzx_2S0g","CalFit 10","1575 E Dublin Granville Rd","Columbus","OH","43229",40.0854,-82.9774,2,5,1,"Trainers, Health & Medical, Gyms, Weight Loss Centers, Active Life, Fitness & Instruction","blue","OH, Columbus, 1575 E Dublin Granville Rd",NA,"False",NA
"1781","zuZqPAHtbeyUCRzja8PySA","Work Out World","216 Newbury St","Peabody","MA","01960",42.546,-70.9857,2.5,28,0,"Trainers, Gyms, Active Life, Cycling Classes, Fitness & Instruction","black","MA, Peabody, 216 Newbury St",NA,"False",NA
"1782","pqCx7nzlBwxZfNZmJTxRIA","Snap Fitness","245 N Highland Ave, Ste 250","Atlanta","GA","30307",33.7617,-84.3598,3,15,1,"Gyms, Active Life, Fitness & Instruction","blue","GA, Atlanta, 245 N Highland Ave, Ste 250",NA,"False",NA
"1783","D-uLZJ__dm_5umnJM7yH1A","CrossFit","1600 Roswell St, Ste 7-8","Smyrna","GA","30080",33.8896,-84.5063,4.5,15,1,"Gyms, Interval Training Gyms, Trainers, Fitness & Instruction, Active Life","blue","GA, Smyrna, 1600 Roswell St, Ste 7-8",NA,"False",NA
"1784","grH8xY97E247PYeE-rBklQ","LA Fitness","3 Hawes Way","Stoughton","MA","02072",42.1522,-71.0708,3,48,1,"Public Relations, Fitness & Instruction, Gyms, Trainers, Professional Services, Yoga, Sports Clubs, Active Life","blue","MA, Stoughton, 3 Hawes Way",NA,"True",NA
"1785","3dpsVahpZnRgK3qK62kVZQ","Somerville YMCA","101 Highland Ave","Somerville","MA","02143",42.3873,-71.0992,3,30,1,"Active Life, Religious Organizations, Child Care & Day Care, Fitness & Instruction, Gyms, Local Services","blue","MA, Somerville, 101 Highland Ave","False","True",NA
"1786","UKeNNFSjHwVnFgpA-0r9Rw","OxFit","1040 Grant St SE, Ste 300","Atlanta","GA","30315",33.7258,-84.376,5,5,1,"Trainers, Fitness & Instruction, Interval Training Gyms, Active Life, Gyms","blue","GA, Atlanta, 1040 Grant St SE, Ste 300",NA,"False",NA
"1787","-MbIfIeDFIJyXAToYJ7n8g","Planet Fitness","5415 Roberts Rd","Hilliard","OH","43026",40.0027,-83.1517,3.5,26,1,"Fitness & Instruction, Active Life, Gyms, Trainers","blue","OH, Hilliard, 5415 Roberts Rd",NA,"False",NA
"1788","cIbwTP0ZMU2CLQcoX9ZcrQ","Planet Fitness","1175 Hill Rd N","Pickerington","OH","43147",39.9112,-82.7804,3.5,19,1,"Gyms, Fitness & Instruction, Beauty & Spas, Tanning, Trainers, Active Life","blue","OH, Pickerington, 1175 Hill Rd N",NA,"True",NA
"1789","FIBWtecdRrrdGqfe2RZkgw","The Urban RIZE","9327 Burnet Rd","Austin","TX","78758",30.3775,-97.725,4.5,28,0,"Fitness & Instruction, Venues & Event Spaces, Shared Office Spaces, Active Life, Spin Classes, Real Estate, Event Planning & Services, Cycling Classes, Gyms, Home Services","black","TX, Austin, 9327 Burnet Rd","True","True",NA
"1790","FmtYWfcYcY2AdWuc-VJqTQ","The Frost Bank Tower Executive Healthclub","401 Congress Avenue","Austin","TX","78701",30.2665,-97.7427,3,6,0,"Active Life, Gyms, Fitness & Instruction, Beauty & Spas, Massage","black","TX, Austin, 401 Congress Avenue",NA,"False",NA
"1791","4RB2OzSXV8Mi-Tebah68jA","The Fitness Loft Columbus","625 Parsons Ave","Columbus","OH","43206",39.9511,-82.9827,4.5,39,1,"Active Life, Gyms, Fitness & Instruction","blue","OH, Columbus, 625 Parsons Ave","False","True",NA
"1792","mmbiDRz7Bj0yDTHaKxQSMw","Northwest Fighting Arts","1200 SE Morrison St","Portland","OR","97214",45.5171,-122.6535,2,66,1,"Meditation Centers, Gyms, Community Service/Non-Profit, Martial Arts, Fitness & Instruction, Tai Chi, Local Services, Active Life","blue","OR, Portland, 1200 SE Morrison St",NA,"False",NA
"1793","HdNx2PueZSWrRFRyVP-wHg","LA Fitness","4178 Buckeye Pkwy","Grove City","OH","43123",39.8762,-83.0371,2,12,0,"Gyms, Active Life, Trainers, Fitness & Instruction, Sports Clubs, Yoga","black","OH, Grove City, 4178 Buckeye Pkwy",NA,"False",NA
"1794","ayckZsZU-yZhHKaxUhRgRQ","Olympus Gym","1001 Virginia Ave, Ste 100","Atlanta","GA","30354",33.6594,-84.4218,2.5,7,1,"Fitness & Instruction, Gyms, Trainers, Active Life","blue","GA, Atlanta, 1001 Virginia Ave, Ste 100",NA,"True",NA
"1795","entHGiDqEKkUjHaDibGiHg","Platinum Gym","4050 W State Rd 46","Sanford","FL","32771",28.8121,-81.3221,3.5,11,1,"Active Life, Fitness & Instruction, Gyms","blue","FL, Sanford, 4050 W State Rd 46",NA,"True",NA
"1796","3uG93wSCndmMo3qk3AqRCg","MG Fitness Center","465 Salem St","Medford","MA","02155",42.4231,-71.0907,3,40,0,"Gyms, Active Life, Trainers, Fitness & Instruction","black","MA, Medford, 465 Salem St",NA,"False",NA
"1797","sqN-SjigW_EatmCmymz2JQ","Fit City For Women","4664 Lougheed Highway","Burnaby","BC","V5C 5T5",49.2652,-122.9984,1.5,6,1,"Fitness & Instruction, Gyms, Active Life","blue","BC, Burnaby, 4664 Lougheed Highway",NA,"False",NA
"1798","XFmEL8MoFtBljamCHnbkLw","Eastside Austin Elite","507 Calles St, Ste 112","Austin","TX","78702",30.2583,-97.7126,4.5,41,0,"Trainers, Martial Arts, Active Life, Gyms, Fitness & Instruction","black","TX, Austin, 507 Calles St, Ste 112",NA,"True",NA
"1799","uWkajgKLMht9Rpk_a-i_vA","F45 Training Buckhead","220 Pharr Rd","Atlanta","GA","30305",33.8372,-84.3804,4,32,1,"Interval Training Gyms, Active Life, Gyms, Fitness & Instruction, Trainers, Circuit Training Gyms","blue","GA, Atlanta, 220 Pharr Rd",NA,"True",NA
"1800","nNojDOcsS3Cbw5swkkyFuQ","PDXstrength","8835 N Bradford St","Portland","OR","97203",45.589,-122.7622,5,33,1,"Gyms, Boot Camps, Fitness & Instruction, Trainers, Active Life","blue","OR, Portland, 8835 N Bradford St",NA,"True",NA
"1801","EEEQbM-rFW0epGULZ04CNg","Youfit Health Clubs","140 Cranes Roost Blvd","Altamonte Springs","FL","32701",28.6632,-81.3861,3,57,1,"Active Life, Trainers, Fitness & Instruction, Gyms","blue","FL, Altamonte Springs, 140 Cranes Roost Blvd","False","True",NA
"1802","fXQZB400iGoXmHZsfKiQWQ","Treehouse School Of Fitness","121 Liberty St","Danvers","MA","01923",42.5571,-70.9241,5,5,1,"Gyms, Trainers, Active Life, Interval Training Gyms, Fitness & Instruction","blue","MA, Danvers, 121 Liberty St",NA,"False",NA
"1803","luR7Vi-_nyKoBQ_zEjNSTg","24 Hour Fitness","4625 West William Cannon Dr","Austin","TX","78749",30.222,-97.8434,3,161,0,"Fitness & Instruction, Gyms, Trainers, Active Life","black","TX, Austin, 4625 West William Cannon Dr",NA,"True",NA
"1804","MSRgIo2nreqq3P8DVqeMsg","LA Fitness","7405 SW Nyberg St","Tualatin","OR","97062",45.3856,-122.7527,3.5,58,1,"Gyms, Fitness & Instruction, Yoga, Trainers, Sports Clubs, Active Life","blue","OR, Tualatin, 7405 SW Nyberg St",NA,"True",NA
"1805","W7uFW2wdgE2Xa9eQQ3IxTw","CrossFit","661 Pleasant St","Norwood","MA","02062",42.1746,-71.2006,5,6,0,"Active Life, Gyms, Nutritionists, Health & Medical, Fitness & Instruction, Trainers","black","MA, Norwood, 661 Pleasant St",NA,"False",NA
"1806","6lRjo3yC6e9lgtGPpGfy4g","F45 Training Jollyville","7318 McNeil Dr, Ste 106","Austin","TX","78729",30.4357,-97.7678,4.5,20,1,"Active Life, Trainers, Fitness & Instruction, Circuit Training Gyms, Gyms, Interval Training Gyms","blue","TX, Austin, 7318 McNeil Dr, Ste 106","False","True",NA
"1807","zzwK-TJsCJX5wZrdtKemPg","Premiere Lady Fitness & Spa","6800 W Gate Blvd, Ste 106","Austin","TX","78745",30.2094,-97.8157,2.5,22,0,"Active Life, Gyms, Day Spas, Beauty & Spas, Fitness & Instruction, Pilates","black","TX, Austin, 6800 W Gate Blvd, Ste 106",NA,"False",NA
"1808","FVIHZuvlZozsah17__FWhg","Portland Thai Boxing","600 NE Couch St","Portland","OR","97232",45.5235,-122.6595,5,12,1,"Active Life, Fitness & Instruction, Gyms, Martial Arts","blue","OR, Portland, 600 NE Couch St",NA,"False",NA
"1809","Zkr9w1x3Hr7x4zAgI4VxnA","Fitness CF","4049 13th St","Saint Cloud","FL","34769",28.2492,-81.3134,2.5,6,1,"Fitness & Instruction, Active Life, Yoga, Cardio Classes, Gyms","blue","FL, Saint Cloud, 4049 13th St",NA,"False",NA
"1810","ln_Gn7gxGRQSt6IjXDEzMw","Ethos Fitness + Performance","46 Wareham St","Boston","MA","02118",42.3391,-71.067,5,27,1,"Boot Camps, Cardio Classes, Gyms, Nutritionists, Trainers, Fitness & Instruction, Active Life, Health & Medical","blue","MA, Boston, 46 Wareham St","False","True",NA
"1811","MdPWam7_RcTqPGlB0k6R-Q","Fulcrum Fitness - Vancouver","316 SE 123rd Ave, Ste D-12","Vancouver","WA","98683",45.6185,-122.5468,5,5,0,"Active Life, Gyms, Trainers, Boot Camps, Cardio Classes, Fitness & Instruction","black","WA, Vancouver, 316 SE 123rd Ave, Ste D-12","False","True",NA
"1812","9-kc2cN1Xeni9hV6cz7EPg","University Of Colorado Boulder","1835 Pleasant St","Boulder","CO","80302",40.0103,-105.2691,4,9,1,"Beaches, Yoga, Fitness & Instruction, Active Life, Swimming Pools, Trainers, Tennis, Education, Skating Rinks, Colleges & Universities, Amateur Sports Teams, Pilates, Recreation Centers, Gyms, Martial Arts","blue","CO, Boulder, 1835 Pleasant St",NA,"False",NA
"1813","hwJojVaVpvpkTUL0H_XgNQ","North Atlantic Medical Services","292 Page St","Stoughton","MA","02072",42.1465,-71.0712,1.5,11,1,"Shopping, Medical Supplies, Gyms, Fitness & Instruction, Active Life","blue","MA, Stoughton, 292 Page St",NA,"False",NA
"1814","mA9xbBKozvRNG9RWd8F3KA","Planet Fitness","10908 W Colonial Dr","Ocoee","FL","34761",28.5503,-81.5409,3.5,35,1,"Gyms, Active Life, Fitness & Instruction, Trainers","blue","FL, Ocoee, 10908 W Colonial Dr",NA,"True",NA
"1815","sv1OU6jH2MAWw26OmO9Agw","DDP YOGA Performance Center","1239 Concord Rd SE","Smyrna","GA","30080",33.8789,-84.5183,5,10,1,"Gyms, Yoga, Fitness & Instruction, Active Life, Trainers","blue","GA, Smyrna, 1239 Concord Rd SE",NA,"True",NA
"1816","Kur2ge619trBQOoBilESXw","9 Round","2899-B N Decatur Rd, Ste B","Decatur","GA","30033",33.7912,-84.275,5,10,1,"Gyms, Circuit Training Gyms, Boxing, Fitness & Instruction, Active Life, Martial Arts, Kickboxing","blue","GA, Decatur, 2899-B N Decatur Rd, Ste B","False","True",NA
"1817","U1ze-O-beyXmah63eKGoUg","Boston Sports Clubs","10 Franklin St, Fl 3","Boston","MA","02110",42.356,-71.0589,2.5,108,1,"Gyms, Fitness & Instruction, Active Life, Trainers, Sports Clubs","blue","MA, Boston, 10 Franklin St, Fl 3","False","False",NA
"1818","8p4-N_Ks_dKqEdkYckg0fg","Lifestyle Family Fitness","501 N Orlando Ave","Winter Park","FL","32789",28.604,-81.3653,3,5,0,"Gyms, Active Life, Fitness & Instruction","black","FL, Winter Park, 501 N Orlando Ave",NA,"False",NA
"1819","bxteEpYJPQEdAIbZRASh4w","Elite Krav Maga","189 W Maine Ave","Longwood","FL","32750",28.696,-81.3476,4,5,1,"Active Life, Trainers, Martial Arts, Gyms, Fitness & Instruction","blue","FL, Longwood, 189 W Maine Ave",NA,"True",NA
"1820","jAs99x6g_lvKfDXHpZ3Plg","Action Athletics","475 Washington St","Wellesley","MA","02482",42.3012,-71.2878,5,7,1,"Trainers, Active Life, Gyms, Fitness & Instruction, Yoga","blue","MA, Wellesley, 475 Washington St",NA,"True",NA
"1821","Vbcwub-N2pvv35shdy5SXQ","One2One BodyScapes","241 Boston Post Rd","Wayland","MA","01778",42.3628,-71.3619,5,9,1,"Trainers, Fitness & Instruction, Gyms, Active Life, Health & Medical, Weight Loss Centers","blue","MA, Wayland, 241 Boston Post Rd",NA,"False",NA
"1822","ocFG-SmIULDNU6y07YJS6w","The Bar Method","480 N Orlando Ave, Ste 132","Winter Park","FL","32789",28.5987,-81.3561,5,43,1,"Gyms, Fitness & Instruction, Boot Camps, Barre Classes, Pilates, Dance Studios, Trainers, Active Life","blue","FL, Winter Park, 480 N Orlando Ave, Ste 132",NA,"False",NA
"1823","8c3KokFP4qoG0iDe1-OzQw","Gold's Gym","1050 E Hwy 50","Clermont","FL","34711",28.5467,-81.7381,3.5,17,0,"Fitness/Exercise Equipment, Gyms, Shopping, Fitness & Instruction, Trainers, Yoga, Active Life","black","FL, Clermont, 1050 E Hwy 50",NA,"False",NA
"1824","nEXtkt7WVaLzplBNUiUZ6w","Juice Fit Juice Bar & Fitness Center","22A Bennett St NW","Atlanta","GA","30309",33.8119,-84.3934,4.5,11,1,"Fitness & Instruction, Gyms, Beauty & Spas, Juice Bars & Smoothies, Food, Active Life, Day Spas","blue","GA, Atlanta, 22A Bennett St NW",NA,"False","u'free'"
"1825","O5VbSQ1ZpbxTKJN0ak89nQ","Waltham Athletic Club","249 Lexington St","Waltham","MA","02452",42.3849,-71.2365,3.5,30,1,"Gyms, Swimming Pools, Tennis, Fitness & Instruction, Active Life","blue","MA, Waltham, 249 Lexington St",NA,"True",NA
"1826","qn3Gv2vIlZP9Ma1WX6JYcw","CycleBar","386 Washington St","Wellesley","MA","02481",42.3078,-71.2779,4.5,26,1,"Active Life, Gyms, Cycling Classes, Cardio Classes, Fitness & Instruction","blue","MA, Wellesley, 386 Washington St",NA,"True",NA
"1827","FjhoEqrXZ-jQk8OMFoe0jw","Orangetheory Fitness","35 Independence Way","Danvers","MA","01923",42.5501,-70.9392,4,12,1,"Fitness & Instruction, Interval Training Gyms, Trainers, Gyms, Boot Camps, Active Life","blue","MA, Danvers, 35 Independence Way",NA,"False",NA
"1828","AUOfrGDyh6RVaPKnShVuDA","CrossFit","133 Federal St","Boston","MA","02110",42.3543,-71.0564,3,17,0,"Active Life, Gyms, Fitness & Instruction","black","MA, Boston, 133 Federal St",NA,"False",NA
"1829","yvjQbfGwnUNfPG84Gb3bxQ","CrossFit","5601 E 18th St, Ste 302","Vancouver","WA","98661",45.6348,-122.6145,5,6,1,"Fitness & Instruction, Active Life, Circuit Training Gyms, Trainers, Interval Training Gyms, Gyms","blue","WA, Vancouver, 5601 E 18th St, Ste 302","True","True",NA
"1830","b7DbjieJ0HJHnATzE6Wpuw","Vancouver Mind-Body Centre","4364 Fraser Street","Vancouver","BC","V5V 4G3",49.2459,-123.09,5,5,1,"Martial Arts, Active Life, Trainers, Gyms, Fitness & Instruction","blue","BC, Vancouver, 4364 Fraser Street",NA,"True",NA
"1831","dXqc8y5lvUxp7iyEz4xfMQ","Orangetheory Fitness","1009 W 5th Ave","Columbus","OH","43212",39.9882,-83.0326,4,18,1,"Boot Camps, Trainers, Gyms, Interval Training Gyms, Active Life, Fitness & Instruction","blue","OH, Columbus, 1009 W 5th Ave",NA,"True",NA
"1832","TMxHzQpZkNOEOSL8NNZ-Tw","Fit Life","22 Corey St","Melrose","MA","02176",42.4525,-71.0681,4.5,19,1,"Barre Classes, Fitness & Instruction, Trainers, Yoga, Active Life, Gyms, Pilates, Cycling Classes","blue","MA, Melrose, 22 Corey St",NA,"True",NA
"1833","6PXIHCBqb7Odpv72COOoEQ","Fierce Fitness Kickboxing","7800 SW Durham Rd, Ste 300","Portland","OR","97224",45.4038,-122.7577,5,46,1,"Active Life, Sports Clubs, Fitness & Instruction, Gyms, Kickboxing, Cardio Classes, Interval Training Gyms, Trainers, Health & Medical, Weight Loss Centers, Martial Arts, Boxing","blue","OR, Portland, 7800 SW Durham Rd, Ste 300",NA,"True",NA
"1834","QLrtSUOPY4k1pZInjT-Mog","Orangetheory Fitness","375 Market St","Brighton","MA","02135",42.3506,-71.1527,4,60,1,"Fitness & Instruction, Weight Loss Centers, Interval Training Gyms, Gyms, Boot Camps, Health & Medical, Trainers, Active Life","blue","MA, Brighton, 375 Market St",NA,"True",NA
"1835","tDxXl7B7FCeDGf7M_BuaOA","LA Fitness","2880 N Druid Hills Rd NE","Atlanta","GA","30329",33.8181,-84.3104,3,109,1,"Sports Clubs, Trainers, Active Life, Fitness & Instruction, Yoga, Gyms","blue","GA, Atlanta, 2880 N Druid Hills Rd NE",NA,"True",NA
"1836","so2NHo63rHDZV2bNOk_Zpg","TITLE Boxing Club","381 Revolution Drive","Somerville","MA","02142",42.392,-71.0787,3,16,1,"Boxing, Gyms, Active Life, Trainers, Kickboxing, Martial Arts, Fitness & Instruction","blue","MA, Somerville, 381 Revolution Drive",NA,"True",NA
"1837","a4wIO7P5To_3UpyPStGRbg","iLoveKickboxing","42 Concord Ln","Cambridge","MA","02138",42.3884,-71.1416,4,53,1,"Martial Arts, Boxing, Kickboxing, Fitness & Instruction, Active Life, Boot Camps, Gyms","blue","MA, Cambridge, 42 Concord Ln",NA,"True",NA
"1838","RTawMgwaaT1jUf1lz3bsgQ","Fitness Union Pdx","3331 NE Sandy Blvd","Portland","OR","97232",45.5321,-122.6301,5,5,1,"Health & Medical, Nutritionists, Fitness & Instruction, Boot Camps, Active Life, Gyms, Trainers","blue","OR, Portland, 3331 NE Sandy Blvd","True","True",NA
"1839","nafNG3Bn-_dx-8oYDd-8wQ","Castle Hill Fitness","1112 N Lamar Blvd, Ste B","Austin","TX","78703",30.2768,-97.752,4.5,91,1,"Gyms, Trainers, Fitness & Instruction, Pilates, Active Life, Yoga, Massage, Beauty & Spas","blue","TX, Austin, 1112 N Lamar Blvd, Ste B",NA,"True",NA
"1840","9whefHN4LvdRmoV4JGRu_A","MegaBurn Fitness","1874 NE 106th","Beaverton","OR","97006",45.5335,-122.8706,5,62,1,"Fitness & Instruction, Pilates, Prenatal/Perinatal Care, Active Life, Physical Therapy, Yoga, Gyms, Trainers, Health & Medical","blue","OR, Beaverton, 1874 NE 106th",NA,"True",NA
"1841","LjVNzXn69zvOL6TyinhNtw","The Body Club","2121 S Hiawassee Rd, Ste 120","Orlando","FL","32835",28.5172,-81.4834,2.5,14,0,"Gyms, Fitness & Instruction, Dance Studios, Beauty & Spas, Active Life, Massage, Trainers","black","FL, Orlando, 2121 S Hiawassee Rd, Ste 120",NA,"False",NA
"1842","uTa6N0fT2NavUtdYJNRcLw","Curves","20229 SW Tualatin Valley Hwy","Aloha","OR","97003",45.4967,-122.8855,5,5,1,"Weight Loss Centers, Gyms, Fitness & Instruction, Health & Medical, Active Life, Trainers","blue","OR, Aloha, 20229 SW Tualatin Valley Hwy",NA,"False",NA
"1843","ilE4jYDebPJxQEmI4CpeyA","Jump Start Gym","5920 Roswell Rd","Sandy Springs","GA","30328",33.9159,-84.3799,2.5,7,1,"Fitness & Instruction, Active Life, Gyms","blue","GA, Sandy Springs, 5920 Roswell Rd",NA,"False",NA
"1844","Mz0VUf2ADKBJSf71jQUw_Q","Vigor Transformations","872 Walnut St","Newton","MA","02459",42.3316,-71.2072,5,5,1,"Gyms, Fitness & Instruction, Active Life, Trainers","blue","MA, Newton, 872 Walnut St",NA,"False",NA
"1845","2bN4BkrzCNN2J4PjWNLhzA","Recreation & Physical Activity Center","337 W 17th Ave","Columbus","OH","43210",40.0001,-83.0189,4.5,21,1,"Recreation Centers, Active Life, Fitness & Instruction, Gyms","blue","OH, Columbus, 337 W 17th Ave",NA,"False",NA
"1846","ujl6o3nsK_7Qk9apSfV_-g","Fitness 1440","1197 Peachtree St, Ste 513","Atlanta","GA","30361",33.7869,-84.3827,2.5,16,0,"Active Life, Fitness & Instruction, Yoga, Trainers, Basketball Courts, Gyms","black","GA, Atlanta, 1197 Peachtree St, Ste 513",NA,"False",NA
"1847","QpWOcd0H5BJi9lctFYJFOA","Orangetheory Fitness","12268 SW Scholls Ferry Rd","Tigard","OR","97223",45.443,-122.8033,4.5,38,1,"Boot Camps, Interval Training Gyms, Active Life, Fitness & Instruction, Trainers, Gyms","blue","OR, Tigard, 12268 SW Scholls Ferry Rd","False","True",NA
"1848","Ub2T_SN38rYbdwAXPrG_Hg","Planet Fitness","2330 SE 182nd Ave","Portland","OR","97233",45.5056,-122.4747,2.5,51,1,"Beauty & Spas, Fitness & Instruction, Gyms, Tanning Beds, Massage, Trainers, Active Life, Tanning","blue","OR, Portland, 2330 SE 182nd Ave","False","True",NA
"1849","VmkS63MFmNt2Dfpg3ja-uw","iLoveKickboxing","3092 Aloma Ave, Ste 205","Winter Park","FL","32792",28.6028,-81.3087,4.5,5,1,"Fitness & Instruction, Gyms, Martial Arts, Boot Camps, Kickboxing, Active Life","blue","FL, Winter Park, 3092 Aloma Ave, Ste 205","False","True",NA
"1850","i_aBx7Z7FlHeUEtyR4HGmA","Atlas Fit","1010 Ranch Rd 620 S, Ste 106","Austin","TX","78734",30.3535,-97.9631,5,12,1,"Active Life, Boot Camps, Trainers, Gyms, Fitness & Instruction","blue","TX, Austin, 1010 Ranch Rd 620 S, Ste 106","False","True",NA
"1851","3r_1xgT5hYJR2XU5xjNIBA","Orangetheory Fitness","1516 620th S, Ste 100","Lakeway","TX","78734",30.3472,-97.9662,4.5,34,1,"Trainers, Interval Training Gyms, Boot Camps, Gyms, Active Life, Fitness & Instruction","blue","TX, Lakeway, 1516 620th S, Ste 100",NA,"False",NA
"1852","1H4WbyX344koIdBTv7uAyw","Atlanta Spa & Leisure","4305 Northeast Expy","Doraville","GA","30340",33.8973,-84.2488,3.5,5,1,"Active Life, Home & Garden, Shopping, Outdoor Furniture Stores, Hot Tub & Pool, Gyms, Pool & Billiards, Fitness & Instruction","blue","GA, Doraville, 4305 Northeast Expy",NA,"False",NA
"1853","E6SRXrve8yCFrLb70AOcfQ","CrossFit","215B Chester Ave SE","Atlanta","GA","30316",33.7484,-84.3598,5,49,1,"Interval Training Gyms, Fitness & Instruction, Gyms, Sports Clubs, Active Life, Trainers","blue","GA, Atlanta, 215B Chester Ave SE",NA,"True",NA
"1854","_JG0BGkCxoYT8vOZa1rweQ","FitClub","12A Mica Ln","Wellesley","MA","02481",42.3256,-71.2599,5,6,1,"Trainers, Nutritionists, Beauty & Spas, Fitness & Instruction, Massage, Interval Training Gyms, Health & Medical, Yoga, Boxing, Gyms, Active Life","blue","MA, Wellesley, 12A Mica Ln",NA,"False",NA
"1855","1QyTQxsQGri85sjM_SjnYg","Austin PT","4000 Medical Pkwy, Ste 100","Austin","TX","78756",30.3089,-97.7429,5,8,1,"Physical Therapy, Swimming Pools, Health & Medical, Fitness & Instruction, Hydrotherapy, Gyms, Massage Therapy, Counseling & Mental Health, Acupuncture, Active Life","blue","TX, Austin, 4000 Medical Pkwy, Ste 100",NA,"False","u'free'"
"1856","naUJwL5e5sJjwVdOiGYGkw","LA Fitness","1453 Terrell Mill Rd SE, Ste 145","Marietta","GA","30067",33.916,-84.4673,2.5,57,1,"Active Life, Gyms, Fitness & Instruction, Trainers, Sports Clubs, Yoga","blue","GA, Marietta, 1453 Terrell Mill Rd SE, Ste 145",NA,"True",NA
"1857","4SrGzLCG0-w1GjknoVaNdg","DZT Fitness","819 W 1st Street","North Vancouver","BC","V7P 1A4",49.318,-123.0961,3,5,0,"Gyms, Active Life, Health & Medical, Weight Loss Centers, Fitness & Instruction","black","BC, North Vancouver, 819 W 1st Street",NA,"False",NA
"1858","b4ybenSAFKpp3mq5ryO5hQ","MOVE Austin Fitness","2414 Exposition Blvd, Ste B-110","Austin","TX","78703",30.2976,-97.7683,5,8,0,"Active Life, Gyms, Trainers, Fitness & Instruction","black","TX, Austin, 2414 Exposition Blvd, Ste B-110",NA,"False",NA
